id,pos_x,pos_y,pos_z,rot_y_deg,type,width_m,depth_m,height_m,scale,district,seed,warp
490,-53.372,0.0,-15.121,290.99,Gate,4.88,1.62,5.0,1.0,Gate,1429458196,0.0
491,-53.087,0.0,-39.763,149.79,Gate,2.31,1.18,5.0,1.0,Gate,1429458196,0.0
492,-53.0,0.0,-27.51,110.63,Gate,8.35,4.0,5.0,1.0,Gate,1429458196,0.0
493,-52.692,0.0,-61.741,341.24,Gate,5.05,3.68,5.0,1.0,Gate,1429458196,0.0
494,-52.543,0.0,-10.583,204.26,Gate,4.87,2.78,5.0,1.0,Gate,1429458196,0.0
495,-52.152,0.0,-48.28,214.58,Gate,3.58,2.99,5.0,1.0,Gate,1429458196,0.0
496,-52.065,0.0,-31.671,307.9,Gate,7.52,4.68,5.0,1.0,Gate,1429458196,0.0
497,-51.682,0.0,-19.426,112.82,Gate,3.3,1.79,5.0,1.0,Gate,1429458196,0.0
498,-51.165,0.0,-58.675,334.12,Gate,4.62,3.71,5.0,1.0,Gate,1429458196,0.0
499,-50.765,0.0,-13.94,114.13,Gate,4.81,4.37,5.0,1.0,Gate,1429458196,0.0
500,-50.634,0.0,-1.929,294.13,Gate,12.5,5.69,5.0,1.0,Gate,1429458196,0.0
501,-49.761,0.0,-42.092,304.58,Gate,6.02,3.38,5.0,1.0,Gate,1429458196,0.0
502,-49.692,0.0,-38.938,329.79,Gate,7.06,3.67,5.0,1.0,Gate,1429458196,0.0
503,-49.048,0.0,-52.425,341.24,Gate,3.36,2.91,5.0,1.0,Gate,1429458196,0.0
504,-49.025,0.0,-55.827,341.02,Gate,6.31,2.34,5.0,1.0,Gate,1429458196,0.0
505,-48.954,0.0,-9.308,25.2,Gate,2.77,2.54,5.0,1.0,Gate,1429458196,0.0
506,-48.844,0.0,-18.179,22.82,Gate,4.4,3.4,5.0,1.0,Gate,1429458196,0.0
507,-48.819,0.0,-24.692,103.47,Gate,8.43,5.48,5.0,1.0,Gate,1429458196,0.0
508,-47.968,0.0,-50.251,334.12,Gate,3.02,2.29,5.0,1.0,Gate,1429458196,0.0
509,-47.842,0.0,-11.734,25.2,Gate,2.83,2.8,5.0,1.0,Gate,1429458196,0.0
510,-47.706,0.0,-59.545,251.24,Gate,2.64,1.78,5.0,1.0,Gate,1429458196,0.0
511,-47.561,0.0,-36.741,59.79,Gate,6.77,5.59,5.0,1.0,Gate,1429458196,0.0
512,-47.06,0.0,-30.003,193.47,Gate,4.53,2.72,5.0,1.0,Gate,1429458196,0.0
513,-45.776,0.0,-9.318,115.2,Gate,5.42,2.97,5.0,1.0,Gate,1429458196,0.0
514,-45.681,0.0,-54.416,341.24,Gate,4.3,1.31,5.0,1.0,Gate,1429458196,0.0
515,-45.68,0.0,-22.065,112.82,Gate,5.02,2.56,5.0,1.0,Gate,1429458196,0.0
516,-45.678,0.0,-15.793,112.82,Gate,5.34,3.52,5.0,1.0,Gate,1429458196,0.0
517,-45.173,0.0,-31.991,327.27,Gate,5.4,2.7,5.0,1.0,Gate,1429458196,0.0
518,-44.962,0.0,-52.264,157.09,Gate,4.54,3.53,5.0,1.0,Gate,1429458196,0.0
519,-44.837,0.0,-57.653,71.24,Gate,3.08,1.88,5.0,1.0,Gate,1429458196,0.0
520,-43.797,0.0,-47.011,337.09,Gate,7.7,3.05,5.0,1.0,Gate,1429458196,0.0
521,-43.673,0.0,-29.762,149.79,Gate,5.89,3.03,5.0,1.0,Gate,1429458196,0.0
522,-43.617,0.0,-25.468,193.47,Gate,4.27,3.04,5.0,1.0,Gate,1429458196,0.0
523,-43.257,0.0,-19.259,202.82,Gate,4.08,1.73,5.0,1.0,Gate,1429458196,0.0
524,-43.132,0.0,-31.712,59.79,Gate,5.51,2.99,5.0,1.0,Gate,1429458196,0.0
525,-43.046,0.0,83.39,32.0,Gate,6.27,5.58,5.0,1.0,Gate,1429458196,0.0
526,-43.001,0.0,-14.672,115.2,Gate,5.44,2.5,5.0,1.0,Gate,1429458196,0.0
527,-42.914,0.0,-20.911,193.47,Gate,3.85,2.24,5.0,1.0,Gate,1429458196,0.0
528,-42.217,0.0,-53.887,251.24,Gate,4.54,1.92,5.0,1.0,Gate,1429458196,0.0
529,-42.163,0.0,-42.93,59.79,Gate,5.35,2.56,5.0,1.0,Gate,1429458196,0.0
530,-42.12,0.0,-22.679,202.82,Gate,3.52,2.17,5.0,1.0,Gate,1429458196,0.0
531,-41.95,0.0,-27.506,329.79,Gate,5.18,2.6,5.0,1.0,Gate,1429458196,0.0
532,-41.947,0.0,-37.981,239.79,Gate,2.67,1.36,5.0,1.0,Gate,1429458196,0.0
533,-41.37,0.0,120.892,142.53,Gate,2.99,2.56,5.0,1.0,Gate,1429458196,0.0
534,-40.331,0.0,-20.348,115.2,Gate,6.02,2.51,5.0,1.0,Gate,1429458196,0.0
535,-40.306,0.0,-45.019,64.59,Gate,3.87,3.05,5.0,1.0,Gate,1429458196,0.0
536,-40.285,0.0,124.51,322.53,Gate,6.62,3.31,5.0,1.0,Gate,1429458196,0.0
537,-40.244,0.0,-38.853,242.78,Gate,2.6,2.6,5.0,1.0,Gate,1429458196,0.0
538,-40.206,0.0,114.297,24.02,Gate,4.12,3.46,5.0,1.0,Gate,1429458196,0.0
539,-40.081,0.0,80.783,31.73,Gate,4.01,2.0,5.0,1.0,Gate,1429458196,0.0
540,-39.811,0.0,76.274,301.4,Gate,4.77,4.32,5.0,1.0,Gate,1429458196,0.0
541,-39.76,0.0,-54.938,247.09,Gate,4.41,3.74,5.0,1.0,Gate,1429458196,0.0
542,-39.403,0.0,120.364,208.38,Gate,2.92,1.12,5.0,1.0,Gate,1429458196,0.0
543,-38.972,0.0,-42.562,334.59,Gate,2.74,1.71,5.0,1.0,Gate,1429458196,0.0
544,-38.942,0.0,-26.182,283.47,Gate,6.61,4.49,5.0,1.0,Gate,1429458196,0.0
545,-38.848,0.0,-35.673,59.79,Gate,4.44,4.4,5.0,1.0,Gate,1429458196,0.0
546,-38.583,0.0,118.683,298.38,Gate,3.39,2.77,5.0,1.0,Gate,1429458196,0.0
547,-38.107,0.0,-40.029,242.78,Gate,2.47,2.28,5.0,1.0,Gate,1429458196,0.0
548,-38.065,0.0,-48.971,341.94,Gate,3.52,2.32,5.0,1.0,Gate,1429458196,0.0
549,-37.938,0.0,85.063,127.97,Gate,5.14,3.52,5.0,1.0,Gate,1429458196,0.0
550,-37.656,0.0,-31.472,239.79,Gate,3.09,2.23,5.0,1.0,Gate,1429458196,0.0
551,-37.603,0.0,91.79,121.85,Gate,5.3,4.07,5.0,1.0,Gate,1429458196,0.0
552,-37.298,0.0,78.677,313.33,Gate,3.82,2.14,5.0,1.0,Gate,1429458196,0.0
553,-36.718,0.0,-51.734,161.94,Gate,7.96,2.1,5.0,1.0,Gate,1429458196,0.0
554,-36.694,0.0,106.867,284.78,Gate,4.48,3.59,5.0,1.0,Gate,1429458196,0.0
555,-36.497,0.0,-37.074,66.23,Gate,4.59,1.56,5.0,1.0,Gate,1429458196,0.0
556,-36.392,0.0,113.801,110.5,Gate,7.59,1.7,5.0,1.0,Gate,1429458196,0.0
557,-35.386,0.0,-50.223,154.59,Gate,2.61,1.89,5.0,1.0,Gate,1429458196,0.0
558,-35.332,0.0,-45.998,334.59,Gate,5.58,4.59,5.0,1.0,Gate,1429458196,0.0
559,-35.068,0.0,88.729,220.02,Gate,4.4,3.09,5.0,1.0,Gate,1429458196,0.0
560,-35.014,0.0,-32.97,149.79,Gate,3.85,3.03,5.0,1.0,Gate,1429458196,0.0
561,-34.812,0.0,129.577,184.98,Gate,9.56,3.35,5.0,1.0,Gate,1429458196,0.0
562,-34.43,0.0,-39.439,246.23,Gate,7.08,4.13,5.0,1.0,Gate,1429458196,0.0
563,-34.291,0.0,-29.718,229.01,Gate,3.72,1.78,5.0,1.0,Gate,1429458196,0.0
564,-34.205,0.0,94.581,40.02,Gate,5.38,4.76,5.0,1.0,Gate,1429458196,0.0
565,-33.683,0.0,101.896,293.02,Gate,6.38,5.25,5.0,1.0,Gate,1429458196,0.0
566,-33.604,0.0,86.596,214.84,Gate,4.14,2.44,5.0,1.0,Gate,1429458196,0.0
567,-33.385,0.0,82.497,43.33,Gate,8.93,4.01,5.0,1.0,Gate,1429458196,0.0
568,-33.17,0.0,125.901,200.5,Gate,8.81,6.87,5.0,1.0,Gate,1429458196,0.0
569,-32.56,0.0,-30.998,229.01,Gate,3.38,2.51,5.0,1.0,Gate,1429458196,0.0
570,-32.559,0.0,120.039,200.5,Gate,5.85,4.54,5.0,1.0,Gate,1429458196,0.0
571,-32.509,0.0,-48.495,251.94,Gate,6.67,1.97,5.0,1.0,Gate,1429458196,0.0
572,-31.954,0.0,-40.697,51.94,Gate,7.18,3.03,5.0,1.0,Gate,1429458196,0.0
573,-31.5,0.0,98.613,220.02,Gate,4.1,2.06,5.0,1.0,Gate,1429458196,0.0
574,-31.446,0.0,96.391,305.17,Gate,3.67,1.64,5.0,1.0,Gate,1429458196,0.0
575,-31.347,0.0,92.429,35.17,Gate,2.76,2.45,5.0,1.0,Gate,1429458196,0.0
576,-31.336,0.0,-33.757,224.95,Gate,5.89,2.17,5.0,1.0,Gate,1429458196,0.0
577,-31.006,0.0,113.409,290.5,Gate,8.72,4.12,5.0,1.0,Gate,1429458196,0.0
578,-30.805,0.0,-50.361,251.94,Gate,8.52,2.43,5.0,1.0,Gate,1429458196,0.0
579,-30.393,0.0,91.075,34.84,Gate,2.77,0.88,5.0,1.0,Gate,1429458196,0.0
580,-30.12,0.0,96.772,110.5,Gate,3.35,1.88,5.0,1.0,Gate,1429458196,0.0
581,-29.32,0.0,-53.199,236.74,Gate,6.07,4.08,5.0,1.0,Gate,1429458196,0.0
582,-29.048,0.0,87.648,304.84,Gate,6.29,4.54,5.0,1.0,Gate,1429458196,0.0
583,-28.563,0.0,-35.003,241.58,Gate,5.47,5.3,5.0,1.0,Gate,1429458196,0.0
584,-28.249,0.0,-43.057,231.94,Gate,7.07,4.51,5.0,1.0,Gate,1429458196,0.0
585,-27.547,0.0,105.58,113.04,Gate,7.39,5.3,5.0,1.0,Gate,1429458196,0.0
586,-26.258,0.0,-49.176,156.05,Gate,5.18,4.22,5.0,1.0,Gate,1429458196,0.0
587,-25.539,0.0,-45.41,236.74,Gate,2.38,1.86,5.0,1.0,Gate,1429458196,0.0
588,-25.368,0.0,-38.955,321.94,Gate,3.99,2.94,5.0,1.0,Gate,1429458196,0.0
589,-24.993,0.0,97.685,290.5,Gate,11.1,4.37,5.0,1.0,Gate,1429458196,0.0
590,-24.062,0.0,-37.086,321.94,Gate,3.75,1.62,5.0,1.0,Gate,1429458196,0.0
591,-21.733,0.0,101.88,185.31,Gate,5.34,1.82,5.0,1.0,Gate,1429458196,0.0
592,-21.457,0.0,98.906,185.31,Gate,5.34,4.15,5.0,1.0,Gate,1429458196,0.0
593,-20.124,0.0,95.401,14.81,Gate,8.16,4.25,5.0,1.0,Gate,1429458196,0.0
594,-19.93,0.0,90.461,350.29,Gate,10.17,6.54,5.0,1.0,Gate,1429458196,0.0
595,-10.062,0.0,88.364,350.29,Gate,12.33,5.73,5.0,1.0,Gate,1429458196,0.0
596,-8.15,0.0,98.821,276.14,Gate,5.39,3.93,5.0,1.0,Gate,1429458196,0.0
597,-7.542,0.0,93.452,96.89,Gate,5.35,3.96,5.0,1.0,Gate,1429458196,0.0
598,31.011,0.0,12.161,2.53,Gate,4.54,3.19,5.0,1.0,Gate,1429458196,0.0
599,32.067,0.0,7.592,272.53,Gate,6.03,6.25,5.0,1.0,Gate,1429458196,0.0
600,32.45,0.0,-2.526,272.53,Gate,6.33,6.12,5.0,1.0,Gate,1429458196,0.0
601,32.927,0.0,2.368,2.53,Gate,7.51,3.41,5.0,1.0,Gate,1429458196,0.0
602,34.004,0.0,5.876,3.07,Gate,6.71,2.34,5.0,1.0,Gate,1429458196,0.0
603,35.146,0.0,19.032,1.74,Gate,13.41,9.16,5.0,1.0,Gate,1429458196,0.0
604,35.643,0.0,12.656,181.74,Gate,6.1,2.42,5.0,1.0,Gate,1429458196,0.0
605,36.422,0.0,-1.863,278.98,Gate,5.67,2.53,5.0,1.0,Gate,1429458196,0.0
606,37.222,0.0,10.318,205.15,Gate,5.51,4.95,5.0,1.0,Gate,1429458196,0.0
607,40.071,0.0,1.792,284.42,Gate,6.52,5.71,5.0,1.0,Gate,1429458196,0.0
608,40.127,0.0,6.538,205.15,Gate,6.31,4.36,5.0,1.0,Gate,1429458196,0.0
609,41.168,0.0,11.221,271.74,Gate,5.62,4.85,5.0,1.0,Gate,1429458196,0.0
610,42.311,0.0,20.312,183.12,Gate,6.45,4.06,5.0,1.0,Gate,1429458196,0.0
611,42.661,0.0,23.503,206.9,Gate,7.77,4.26,5.0,1.0,Gate,1429458196,0.0
612,43.164,0.0,7.36,111.8,Gate,5.66,3.23,5.0,1.0,Gate,1429458196,0.0
613,43.173,0.0,17.102,183.12,Gate,5.07,2.44,5.0,1.0,Gate,1429458196,0.0
614,44.609,0.0,13.255,291.8,Gate,5.72,3.83,5.0,1.0,Gate,1429458196,0.0
615,45.66,0.0,7.514,104.05,Gate,4.85,2.11,5.0,1.0,Gate,1429458196,0.0
616,45.749,0.0,2.336,3.07,Gate,5.43,4.79,5.0,1.0,Gate,1429458196,0.0
617,46.051,0.0,-1.48,8.98,Gate,6.01,3.42,5.0,1.0,Gate,1429458196,0.0
618,49.628,0.0,7.822,110.46,Gate,5.77,2.37,5.0,1.0,Gate,1429458196,0.0
619,49.823,0.0,-19.057,258.14,Gate,4.86,3.01,5.0,1.0,Gate,1429458196,0.0
620,51.419,0.0,2.97,284.05,Gate,4.81,2.89,5.0,1.0,Gate,1429458196,0.0
621,51.538,0.0,-7.382,258.14,Gate,4.26,1.57,5.0,1.0,Gate,1429458196,0.0
622,51.563,0.0,-15.096,348.14,Gate,4.79,2.41,5.0,1.0,Gate,1429458196,0.0
623,51.626,0.0,-12.213,258.14,Gate,6.54,3.73,5.0,1.0,Gate,1429458196,0.0
624,51.679,0.0,-0.832,110.46,Gate,2.85,1.83,5.0,1.0,Gate,1429458196,0.0
625,52.101,0.0,-17.959,168.14,Gate,3.69,1.77,5.0,1.0,Gate,1429458196,0.0
626,53.331,0.0,-5.539,281.91,Gate,3.39,2.79,5.0,1.0,Gate,1429458196,0.0
627,54.773,0.0,-8.522,18.05,Gate,4.65,2.29,5.0,1.0,Gate,1429458196,0.0
628,55.283,0.0,0.208,200.46,Gate,5.65,3.42,5.0,1.0,Gate,1429458196,0.0
629,56.044,0.0,8.632,200.46,Gate,4.4,4.15,5.0,1.0,Gate,1429458196,0.0
630,56.293,0.0,4.461,110.46,Gate,3.84,1.95,5.0,1.0,Gate,1429458196,0.0
631,56.347,0.0,-4.668,194.29,Gate,4.01,3.1,5.0,1.0,Gate,1429458196,0.0
632,56.397,0.0,-10.592,15.15,Gate,2.99,2.79,5.0,1.0,Gate,1429458196,0.0
633,57.135,0.0,-13.188,195.15,Gate,7.24,2.61,5.0,1.0,Gate,1429458196,0.0
634,58.465,0.0,-7.513,198.05,Gate,2.99,2.66,5.0,1.0,Gate,1429458196,0.0
635,58.891,0.0,-3.84,288.05,Gate,2.86,1.52,5.0,1.0,Gate,1429458196,0.0
636,60.061,0.0,1.966,14.29,Gate,4.88,3.92,5.0,1.0,Gate,1429458196,0.0
637,60.589,0.0,-3.413,284.29,Gate,2.77,2.16,5.0,1.0,Gate,1429458196,0.0
638,61.565,0.0,-8.111,107.27,Gate,5.76,2.96,5.0,1.0,Gate,1429458196,0.0
639,63.501,0.0,-2.817,104.29,Gate,3.05,2.85,5.0,1.0,Gate,1429458196,0.0
640,65.631,0.0,-2.296,104.29,Gate,3.09,1.54,5.0,1.0,Gate,1429458196,0.0
641,67.023,0.0,-1.917,97.18,Gate,3.28,1.71,5.0,1.0,Gate,1429458196,0.0
642,69.8,0.0,-0.689,194.29,Gate,2.92,2.03,5.0,1.0,Gate,1429458196,0.0
643,70.664,0.0,-4.445,277.18,Gate,6.01,3.68,5.0,1.0,Gate,1429458196,0.0
644,71.656,0.0,-1.332,104.29,Gate,4.19,3.15,5.0,1.0,Gate,1429458196,0.0
645,72.682,0.0,5.192,14.29,Gate,9.93,3.94,5.0,1.0,Gate,1429458196,0.0
646,76.089,0.0,0.377,194.29,Gate,5.08,3.07,5.0,1.0,Gate,1429458196,0.0
647,-35.377,0.0,-8.327,348.75,Market,3.8,3.8,5.0,1.0,Market,1429458196,0.0
648,-1.431,0.0,-16.941,237.92,Merchant,8.98,6.81,5.0,1.0,Merchant,1429458196,0.0
649,8.398,0.0,-12.725,60.6,Patriciate,20.12,11.35,5.0,1.0,Patriciate,1429458196,0.0
650,17.738,0.0,-22.229,336.23,Patriciate,14.08,9.69,5.0,1.0,Patriciate,1429458196,0.0
651,19.764,0.0,-16.006,344.34,Patriciate,12.03,5.08,5.0,1.0,Patriciate,1429458196,0.0
652,22.079,0.0,-10.05,344.34,Patriciate,10.78,7.64,5.0,1.0,Patriciate,1429458196,0.0
653,-85.223,0.0,37.466,237.19,Slum,8.85,2.18,5.0,1.0,Slum,1429458196,0.0
654,-82.06,0.0,37.717,236.73,Slum,5.4,1.7,5.0,1.0,Slum,1429458196,0.0
655,-81.65,0.0,33.058,339.63,Slum,8.24,2.39,5.0,1.0,Slum,1429458196,0.0
656,-81.316,0.0,36.09,67.37,Slum,2.42,2.0,5.0,1.0,Slum,1429458196,0.0
657,-80.71,0.0,37.544,159.74,Slum,2.04,0.81,5.0,1.0,Slum,1429458196,0.0
658,-80.241,0.0,38.819,157.37,Slum,2.12,1.99,5.0,1.0,Slum,1429458196,0.0
659,-79.792,0.0,45.586,75.82,Slum,4.73,3.46,5.0,1.0,Slum,1429458196,0.0
660,-78.721,0.0,34.718,339.74,Slum,3.91,1.57,5.0,1.0,Slum,1429458196,0.0
661,-78.618,0.0,37.329,67.37,Slum,3.49,2.03,5.0,1.0,Slum,1429458196,0.0
662,-78.342,0.0,47.955,327.19,Slum,2.39,1.41,5.0,1.0,Slum,1429458196,0.0
663,-77.267,0.0,50.824,237.19,Slum,3.92,1.08,5.0,1.0,Slum,1429458196,0.0
664,-76.903,0.0,36.612,69.59,Slum,3.56,1.82,5.0,1.0,Slum,1429458196,0.0
665,-76.203,0.0,42.357,69.59,Slum,6.63,4.52,5.0,1.0,Slum,1429458196,0.0
666,-76.142,0.0,46.61,255.82,Slum,2.18,1.91,5.0,1.0,Slum,1429458196,0.0
667,-75.606,0.0,54.007,64.45,Slum,2.09,0.7,5.0,1.0,Slum,1429458196,0.0
668,-75.559,0.0,31.315,358.77,Slum,3.79,1.18,5.0,1.0,Slum,1429458196,0.0
669,-74.609,0.0,31.429,178.77,Slum,4.87,1.44,5.0,1.0,Slum,1429458196,0.0
670,-74.553,0.0,30.339,339.63,Slum,5.76,2.24,5.0,1.0,Slum,1429458196,0.0
671,-74.457,0.0,46.002,345.82,Slum,2.33,1.83,5.0,1.0,Slum,1429458196,0.0
672,-74.389,0.0,34.63,358.77,Slum,4.56,3.77,5.0,1.0,Slum,1429458196,0.0
673,-74.231,0.0,49.473,335.36,Slum,6.08,3.8,5.0,1.0,Slum,1429458196,0.0
674,-73.993,0.0,39.448,249.59,Slum,1.34,0.45,5.0,1.0,Slum,1429458196,0.0
675,-73.411,0.0,53.898,64.45,Slum,3.79,3.36,5.0,1.0,Slum,1429458196,0.0
676,-73.327,0.0,36.95,339.59,Slum,3.44,2.17,5.0,1.0,Slum,1429458196,0.0
677,-73.097,0.0,45.385,245.36,Slum,1.49,0.9,5.0,1.0,Slum,1429458196,0.0
678,-72.865,0.0,41.497,249.59,Slum,3.48,1.14,5.0,1.0,Slum,1429458196,0.0
679,-72.125,0.0,39.476,344.85,Slum,3.77,2.32,5.0,1.0,Slum,1429458196,0.0
680,-72.002,0.0,41.817,237.68,Slum,2.56,0.62,5.0,1.0,Slum,1429458196,0.0
681,-71.641,0.0,44.697,57.68,Slum,3.55,1.85,5.0,1.0,Slum,1429458196,0.0
682,-70.827,0.0,30.77,178.77,Slum,2.73,1.71,5.0,1.0,Slum,1429458196,0.0
683,-70.812,0.0,40.707,327.68,Slum,2.57,1.95,5.0,1.0,Slum,1429458196,0.0
684,-70.717,0.0,29.033,339.63,Slum,3.43,2.46,5.0,1.0,Slum,1429458196,0.0
685,-70.689,0.0,52.485,244.45,Slum,3.59,1.57,5.0,1.0,Slum,1429458196,0.0
686,-70.556,0.0,41.996,344.85,Slum,2.06,1.16,5.0,1.0,Slum,1429458196,0.0
687,-69.991,0.0,47.917,69.59,Slum,2.91,2.05,5.0,1.0,Slum,1429458196,0.0
688,-69.238,0.0,39.146,71.52,Slum,3.3,2.15,5.0,1.0,Slum,1429458196,0.0
689,-68.846,0.0,30.298,268.77,Slum,2.57,1.26,5.0,1.0,Slum,1429458196,0.0
690,-68.791,0.0,40.805,147.68,Slum,2.32,0.83,5.0,1.0,Slum,1429458196,0.0
691,-68.79,0.0,28.412,54.89,Slum,2.71,1.87,5.0,1.0,Slum,1429458196,0.0
692,-68.654,0.0,35.897,347.1,Slum,7.38,1.86,5.0,1.0,Slum,1429458196,0.0
693,-68.506,0.0,43.69,327.68,Slum,4.53,3.15,5.0,1.0,Slum,1429458196,0.0
694,-68.237,0.0,58.146,222.74,Slum,9.32,4.05,5.0,1.0,Slum,1429458196,0.0
695,-67.968,0.0,46.171,159.59,Slum,2.96,1.24,5.0,1.0,Slum,1429458196,0.0
696,-67.929,0.0,53.724,249.59,Slum,5.54,1.86,5.0,1.0,Slum,1429458196,0.0
697,-67.746,0.0,49.866,339.59,Slum,4.9,2.31,5.0,1.0,Slum,1429458196,0.0
698,-67.433,0.0,47.576,339.59,Slum,2.98,1.77,5.0,1.0,Slum,1429458196,0.0
699,-67.365,0.0,29.532,178.77,Slum,1.74,1.1,5.0,1.0,Slum,1429458196,0.0
700,-67.349,0.0,51.825,230.22,Slum,3.56,3.0,5.0,1.0,Slum,1429458196,0.0
701,-67.283,0.0,30.814,178.77,Slum,1.85,1.47,5.0,1.0,Slum,1429458196,0.0
702,-67.098,0.0,37.844,251.52,Slum,1.89,1.53,5.0,1.0,Slum,1429458196,0.0
703,-66.219,0.0,31.075,54.89,Slum,1.58,0.73,5.0,1.0,Slum,1429458196,0.0
704,-66.132,0.0,45.563,219.71,Slum,2.36,1.33,5.0,1.0,Slum,1429458196,0.0
705,-66.11,0.0,33.98,317.86,Slum,4.1,1.45,5.0,1.0,Slum,1429458196,0.0
706,-65.959,0.0,60.031,28.92,Slum,5.44,3.15,5.0,1.0,Slum,1429458196,0.0
707,-65.894,0.0,51.618,254.09,Slum,2.44,0.53,5.0,1.0,Slum,1429458196,0.0
708,-65.834,0.0,53.964,320.22,Slum,2.6,1.66,5.0,1.0,Slum,1429458196,0.0
709,-65.717,0.0,34.79,164.85,Slum,5.24,2.17,5.0,1.0,Slum,1429458196,0.0
710,-65.562,0.0,27.15,144.89,Slum,3.66,3.57,5.0,1.0,Slum,1429458196,0.0
711,-65.43,0.0,37.334,161.52,Slum,1.95,1.8,5.0,1.0,Slum,1429458196,0.0
712,-65.273,0.0,62.862,38.58,Slum,3.19,1.38,5.0,1.0,Slum,1429458196,0.0
713,-65.223,0.0,39.622,161.52,Slum,3.96,2.67,5.0,1.0,Slum,1429458196,0.0
714,-65.172,0.0,48.711,39.71,Slum,4.9,2.29,5.0,1.0,Slum,1429458196,0.0
715,-64.859,0.0,55.81,320.22,Slum,5.34,2.42,5.0,1.0,Slum,1429458196,0.0
716,-64.363,0.0,31.015,234.89,Slum,2.94,1.17,5.0,1.0,Slum,1429458196,0.0
717,-64.339,0.0,41.94,157.12,Slum,4.38,2.6,5.0,1.0,Slum,1429458196,0.0
718,-64.329,0.0,57.659,208.92,Slum,4.88,1.37,5.0,1.0,Slum,1429458196,0.0
719,-63.734,0.0,45.013,219.51,Slum,3.35,1.38,5.0,1.0,Slum,1429458196,0.0
720,-63.684,0.0,51.019,140.22,Slum,4.64,3.44,5.0,1.0,Slum,1429458196,0.0
721,-63.597,0.0,47.659,219.71,Slum,4.22,1.35,5.0,1.0,Slum,1429458196,0.0
722,-63.18,0.0,64.532,222.74,Slum,2.26,1.53,5.0,1.0,Slum,1429458196,0.0
723,-62.725,0.0,29.633,140.11,Slum,3.34,2.85,5.0,1.0,Slum,1429458196,0.0
724,-62.306,0.0,63.546,218.58,Slum,4.35,1.26,5.0,1.0,Slum,1429458196,0.0
725,-61.972,0.0,65.702,117.39,Slum,1.9,1.45,5.0,1.0,Slum,1429458196,0.0
726,-61.918,0.0,38.683,241.39,Slum,7.08,3.27,5.0,1.0,Slum,1429458196,0.0
727,-61.774,0.0,46.343,67.12,Slum,6.31,2.24,5.0,1.0,Slum,1429458196,0.0
728,-61.746,0.0,52.91,82.76,Slum,3.91,2.51,5.0,1.0,Slum,1429458196,0.0
729,-61.558,0.0,61.931,207.39,Slum,4.18,3.07,5.0,1.0,Slum,1429458196,0.0
730,-61.439,0.0,55.318,352.76,Slum,2.51,0.94,5.0,1.0,Slum,1429458196,0.0
731,-61.427,0.0,32.343,129.86,Slum,5.28,2.52,5.0,1.0,Slum,1429458196,0.0
732,-61.076,0.0,49.752,39.51,Slum,2.34,1.35,5.0,1.0,Slum,1429458196,0.0
733,-60.752,0.0,56.822,208.92,Slum,4.93,2.35,5.0,1.0,Slum,1429458196,0.0
734,-60.452,0.0,59.933,208.92,Slum,4.1,1.6,5.0,1.0,Slum,1429458196,0.0
735,-59.802,0.0,35.259,55.9,Slum,4.96,3.8,5.0,1.0,Slum,1429458196,0.0
736,-59.295,0.0,45.239,124.82,Slum,5.78,3.19,5.0,1.0,Slum,1429458196,0.0
737,-58.646,0.0,53.585,39.51,Slum,6.51,4.17,5.0,1.0,Slum,1429458196,0.0
738,-58.311,0.0,57.009,117.39,Slum,4.46,2.95,5.0,1.0,Slum,1429458196,0.0
739,-58.155,0.0,48.48,129.51,Slum,3.13,1.43,5.0,1.0,Slum,1429458196,0.0
740,-58.028,0.0,42.545,67.12,Slum,2.22,1.3,5.0,1.0,Slum,1429458196,0.0
741,-57.114,0.0,38.604,157.12,Slum,4.73,3.13,5.0,1.0,Slum,1429458196,0.0
742,-56.564,0.0,49.237,309.51,Slum,2.39,1.99,5.0,1.0,Slum,1429458196,0.0
743,-56.394,0.0,46.335,304.82,Slum,2.53,1.63,5.0,1.0,Slum,1429458196,0.0
744,-56.102,0.0,51.041,219.51,Slum,5.0,1.79,5.0,1.0,Slum,1429458196,0.0
745,-55.698,0.0,40.789,124.82,Slum,5.23,2.36,5.0,1.0,Slum,1429458196,0.0
746,-55.444,0.0,47.172,117.39,Slum,2.6,1.53,5.0,1.0,Slum,1429458196,0.0
747,-54.871,0.0,35.949,145.9,Slum,2.66,0.51,5.0,1.0,Slum,1429458196,0.0
748,-54.38,0.0,49.703,117.39,Slum,3.1,2.68,5.0,1.0,Slum,1429458196,0.0
749,-54.305,0.0,36.784,325.9,Slum,2.66,1.51,5.0,1.0,Slum,1429458196,0.0
750,-54.093,0.0,38.127,345.65,Slum,2.25,1.82,5.0,1.0,Slum,1429458196,0.0
751,-53.583,0.0,44.667,75.65,Slum,6.96,4.51,5.0,1.0,Slum,1429458196,0.0
752,-53.572,0.0,47.995,40.41,Slum,2.9,1.23,5.0,1.0,Slum,1429458196,0.0
753,-52.762,0.0,40.572,304.82,Slum,2.04,1.01,5.0,1.0,Slum,1429458196,0.0
754,-19.372,0.0,82.122,290.86,Slum,8.95,3.92,5.0,1.0,Slum,1429458196,0.0
755,-17.279,0.0,83.972,303.8,Slum,2.58,1.46,5.0,1.0,Slum,1429458196,0.0
756,-17.168,0.0,80.363,260.29,Slum,7.41,3.76,5.0,1.0,Slum,1429458196,0.0
